Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,mainJOB
Senior Mechanical Design Engineer,Medtronic,India,2025-07-16T10:39:21Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You'll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life AS Senior Mechanical Design Engineer, Your role will be to conduct 3D variation analysis using Creo with CETol 3D and interpret design-driven results. Responsibilities may include the following and other duties may be assigned - Perform 1…",https://www.adzuna.in/land/ad/5305891318?se=krN2cYZy8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=436C10608AD0F8177B9A7D955C146FC0F965B759,22.3511148,78.6677428,Mechanical Designer
Senior Mechanical Design Engineer- Pressurized/Gravity systems (Water - STP/Desalination),AECOM,"Bangalore, Karnataka",2025-07-23T09:51:24Z,Engineering Jobs,"Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world's most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…",https://www.adzuna.in/land/ad/5317564294?se=krN2cYZy8BGyDOfQ7aaPRw&utm_medium=api&utm_source=c8890522&v=40DB5B4A4E5401F9806ABD476D49373FD9EE344E,12.9767936,77.5900820,Mechanical Designer
Mechanical Designer,Schneider Electric,India,2025-07-30T17:07:45Z,Engineering Jobs,"Qualification & Experience: Diploma or BE/B.Tech in Mechanical Engineering. 0-2 yrs. experience. Mechanical Engineer – Contract This position is accountable for, but not limited to: 3D modeling & drawings of Mechanical Asys of LV & MV Switchgear. 3D modeling & wire routing using SEE 3D Completing all assignments with expected QUALITY. Completing assignments day-to-day within a specified schedule. Take up stretched assignments as and when needed. Required Competencies: Mechanical Design Engineer…",https://www.adzuna.in/details/5328208916?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Mechanical Designer
Mechanical Designer,Schneider Electric,"Bangalore, Karnataka",2025-08-01T10:30:47Z,Engineering Jobs,"This position is accountable for, but not limited to: 3D modeling & drawings of Mechanical Asys of LV & MV Switchgear. Completing all modelling assignments with expected QUALITY. Completing assignments day-to-day within specified schedule. Take up stretched assignments as and when needed. Required Competencies: Mechanical Design Engineering knowledge. Knowledge of manufacturing processes and assemblies. Knowledge of Sheetmetal operations and processing. 3D modeling and designing experience in P…",https://www.adzuna.in/details/5331290682?utm_medium=api&utm_source=c8890522,12.9767936,77.5900820,Mechanical Designer
Mechanical Designer,HELLA & Co. KGaA.,India,2025-07-13T02:31:07Z,Engineering Jobs,"MECHANICAL DESIGNER Location Derabassi - Punjab, India Pacesetting. Passionate. Together. HELLA, one of the leading automotive suppliers worldwide, has shaped the industry with innovative lighting systems and vehicle electronics. In addition, the company is one of the most important partners of the aftermarket and independent workshops. What motivates us: Shaping the mobility of tomorrow and fostering the central market trends such as autonomous driving, efficiency and electrification, connecti…",https://www.adzuna.in/details/5300204080?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Mechanical Designer
Mechanical Designer,Venus Consultants,"Pune, Maharashtra",2025-08-03T04:12:31Z,Engineering Jobs,"Required • BE/B. Tech/M. Tech- Mechanical Engineering • 4 years of experience in Mechanical system design and development in Applied equipment-chiller products • Knowledge of Chiller components like Evaporator, condenser, compressor etc. \ • Must be able to work proficiently in the CAD (2D & 3D) design tools – AutoCAD, Creo & Windchill. • Very good knowledge of sheet metal part and assembly modelling. • HVAC&R Design - Knowledge of ASHRAE standards, Psychometrics, Thermodynamics and Refrigerati…",https://www.adzuna.in/details/5335303322?utm_medium=api&utm_source=c8890522,18.5062,73.84735,Mechanical Designer
Mechanical Designer,Fusie Engineers,"Kochi, Ernakulam",2025-08-01T10:32:43Z,Engineering Jobs,"About Fusie Engineers  We’re scaling fast—50 % YoY growth on the way to a 100-person powerhouse by 2025. Join early, own big responsibilities, and grow your skill set alongside our expanding portfolio in marine, offshore, and high-tech fabrication.  The Role  ️ Build it in 3D: craft clean, parametric models of machines, jigs, and large steel assemblies (Inventor / SolidWorks / NX).  GD&T champion: apply ISO 1101 / ASME Y14.5 tolerances so parts fit first time, every time. ️ Detail in 2D: genera…",https://www.adzuna.in/details/5331294913?utm_medium=api&utm_source=c8890522,9.98011,76.24637,Mechanical Designer
Mechanical Design Engineer,KAWEN MANPOWER,"Bhashyam Circle, Bangalore",2025-07-16T00:57:11Z,Engineering Jobs,"Job Summary We are seeking a skilled Mechanical Design Engineer to contribute to the design and development of mechanical components, enclosures, and integrated systems used in electronic and power supply products . The ideal candidate will have hands-on experience with CAD tools , a strong grasp of mechanical product design , and a collaborative mindset to work across engineering, production, and client-facing teams. Key Responsibilities Design and develop mechanical components, cabinets, and …",https://www.adzuna.in/details/5304047410?utm_medium=api&utm_source=c8890522,13.0178,77.55175,Mechanical Designer
Mechanical Design Engineer,Trigent Software Private Limited,"Chauth Ka Barwara, Sawai Madhopur",2025-08-01T04:49:58Z,Engineering Jobs,"JD-Strong fundamentals in Fluid Dynamics, specifically subsonic compressible flows, losses associated thereof. Strong fundamentals in Heat Transfer mechanisms, specifically natural and forced convection, conjugate heat transfer. Basic awareness about elements of testing a mechanical component for aero/thermal aspects. Viz., Operating/Reading the Valves, Thermocouples, Pressure Transmitters, Mechanical connectors/couplings, Flow meters, Pressure Vessels, etc., is preferred. Basic understanding o…",https://www.adzuna.in/details/5330880799?utm_medium=api&utm_source=c8890522,26.01423,76.07746,Mechanical Designer
Mechanical Design Engineer,Om Sai Global HR Service,"Gurgaon, Haryana",2025-08-02T01:23:30Z,Engineering Jobs,"Job Overview We are seeking a Junior Mechanical Design Engineer to join our dynamic team in Gurgaon. The successful candidate will have 1 to 3 years of work experience and will be employed full-time. This position offers an exciting opportunity to engage in mechanical design projects, utilizing advanced tools and techniques to develop innovative solutions. Roles and Responsibilities Develop and design mechanical components and systems using SolidWorks and related software. Create detailed 2D an…",https://www.adzuna.in/details/5332570421?utm_medium=api&utm_source=c8890522,28.323996,76.983738,Mechanical Designer
Mechanical Design Engineer,PRYDAN CONSULTANCY SERVICES PRIVATE LIMITED,"Ahmedabad, Gujarat",2025-08-03T04:12:32Z,Engineering Jobs,"We are currently looking to hire Mechanical Design Engineers with proficiency in SolidWorks software, as per the following details: Job Title: Mechanical Design Engineer Job Location: Bakrol, Ahmedabad Company: Pledge International Company Address: Bakrol, Ahmedabad Job Descriptions 1. Junior Design Engineer Experience: 0 to 1years Qualification: ITI / Diploma / B.E. in Mechanical Engineering Salary: 15,000 to 30,000 per month (based on knowledge and experience) Vacancy: 4 Positions Other Detai…",https://www.adzuna.in/details/5335303351?utm_medium=api&utm_source=c8890522,23.042,72.59465,Mechanical Designer
Mechanical Design Engineer,L&T Technology Services,"Chennai, Tamil Nadu",2025-07-20T07:58:22Z,Engineering Jobs,"Job Description: Mechanical Design Engineer (Structural Design) Overview: We are seeking a highly skilled and motivated Mechanical Design Engineer with a strong background in structural design to join our dynamic team. The ideal candidate will have a passion for engineering excellence, a keen eye for detail, and the ability to work collaboratively within a multidisciplinary environment. This position offers an exciting opportunity to design structural components for Turbo machinery products inc…",https://www.adzuna.in/details/5313129600?utm_medium=api&utm_source=c8890522,13.06041,80.24963,Mechanical Designer
Mechanical Design Engineer,Vanderlande Industries,"N I B M, Pune",2025-07-12T02:27:28Z,Engineering Jobs,"Job Title Mechanical Design Engineer Job Description Job description: Mechanical Design Engineer Company profile Toyota Industries Corporation (TICO), manufactures and sells material handling solutions for customers throughout the world. Toyota Material Handling Group (TMHG), the material handling equipment business unit of TICO, focuses on the development and sales for material handling solutions such as forklifts, energy storage, digital technologies, and automation. Recently the decision was…",https://www.adzuna.in/details/5298577180?utm_medium=api&utm_source=c8890522,18.47155,73.88405,Mechanical Designer
Trainee Mechanical Designer,Fusie Engineers,"Kochi, Ernakulam",2025-08-01T08:15:57Z,Engineering Jobs," Job Opportunity: Trainee Mechanical Designer   About Us Welcome to a fast-growing engineering startup with big dreams and bold ambitions!  We're targeting 50% year-on-year growth and are on track to becoming a multi-sector tech company with over 100 employees by the end of 2026.  This is your chance to kickstart your career with us, grow rapidly, and play a key role in shaping our journey to success.  ️ About the Role: Trainee Mechanical Designer Are you fresh out of college and ready to dive …",https://www.adzuna.in/details/5331140311?utm_medium=api&utm_source=c8890522,9.98011,76.24637,Mechanical Designer
