Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,BestJobRole,mainJOB
"Procurement Specialist, Asia",Spares In Motion,"Pune, Maharashtra",2025-07-20T07:58:29Z,Engineering Jobs,"Spares in Motion is an innovative and dynamic leader in the wind energy sector, specializing in the global sale of wind turbine spare parts. Our cutting-edge platform, sparesinmotion.com, efficiently connects buyers and suppliers worldwide. We are seeking a highly motivated and experienced fulltime. Procurement Specialist to significantly contribute to our expansion efforts across Asia. This pivotal role will be based in Pune, India, and offers an exceptional opportunity to make a meaningful im…",https://www.adzuna.in/details/5313130380?utm_medium=api&utm_source=c8890522,18.5062,73.84735,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
BOM Procurement Specialist,Tata Electronics,"Kolar, Karnataka",2025-06-28T07:00:12Z,Engineering Jobs,"Role: BOM Procurement Specialist - Engineer / Sr. Engineer Location: Narsapura, India About The Business Tata Electronics Pvt. Ltd. is a prominent global player in the electronics manufacturing industry, with fast-emerging capabilities in Electronics Manufacturing Services, Semiconductor Assembly & Test, Semiconductor Foundry, and Design Services. Established in 2020 as a greenfield venture of the Tata Group, the company aims to serve global customers through integrated offerings across a trust…",https://www.adzuna.in/details/5272408441?utm_medium=api&utm_source=c8890522,12.81665,78.2018,Procurement Specialist – Defense Electronics,Procurement Engineer
BOM Procurement Specialist,Tata Electronics,"Krishnagiri, Tamil Nadu",2025-06-28T07:01:22Z,Engineering Jobs,"Role: BOM Procurement Specialist - Engineer / Sr. Engineer Location: Narsapura, India About The Business Tata Electronics Pvt. Ltd. is a prominent global player in the electronics manufacturing industry, with fast-emerging capabilities in Electronics Manufacturing Services, Semiconductor Assembly & Test, Semiconductor Foundry, and Design Services. Established in 2020 as a greenfield venture of the Tata Group, the company aims to serve global customers through integrated offerings across a trust…",https://www.adzuna.in/details/5272410130?utm_medium=api&utm_source=c8890522,12.5152075,78.0093769,Procurement Specialist – Defense Electronics,Procurement Engineer
Senior Procurement Specialist,Reliance Industries Limited,"Mumbai, Maharashtra",2025-06-25T10:02:48Z,Engineering Jobs,"JOB PROFILE Procurement and expediting of Electrical parts for Rooftop, C&I, SME and Rural Solar segment involving Inverter, Busduct/cables, SCB/SMB, Transformer, NFIPS, Transmission line, Switchyard, Meters, SCADA, Weather monitoring system, PPC, PE Modelling, Fire Detection system, MC4 connectors, Street lighting, Earthing material, UPS, CCTV, VFD based devices and Battery energy storage system Supporting Business and Engineering team during Pre-bid stage by arranging/working out /vetting cos…",https://www.adzuna.in/details/5266675766?utm_medium=api&utm_source=c8890522,19.00821,72.84415,Electronics Buyer – Biomedical Monitoring Devices,Procurement Engineer
M53L0: Sourcing & Procurement Specialist-Senior,FedEx,India,2025-07-23T02:43:16Z,Engineering Jobs,"What can you expect as a FedEx team member? Career Mobility and Development : When you join FedEx, you’re joining a team with possibilities that literally span the world—from opportunities for advancement and location transfer, to training and leadership programs. Total Compensation and Benefits Package : We want to keep our employees for a long time, so we offer competitive benefits, opportunities for flexible work arrangements, and programs to support well-being. Equal Opportunities Our great…",https://www.adzuna.in/details/5317144842?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
M53L0: Sourcing & Procurement Specialist-Senior,FedEx,India,2025-07-23T02:42:09Z,Engineering Jobs,"What can you expect as a FedEx team member? Career Mobility and Development : When you join FedEx, you’re joining a team with possibilities that literally span the world—from opportunities for advancement and location transfer, to training and leadership programs. Total Compensation and Benefits Package : We want to keep our employees for a long time, so we offer competitive benefits, opportunities for flexible work arrangements, and programs to support well-being. Equal Opportunities Our great…",https://www.adzuna.in/details/5317143250?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
Lead Supplier Quality Engineer,GE Vernova,"Vadodara, Gujarat",2025-07-13T10:38:13Z,Engineering Jobs,"Job Description Summary Job Description Purpose of the job: The Supplier Quality Engineer demonstrates accountability for functional, business, and broad company objectives. In this role you will integrate and develop processes that meet business needs across the organization, manage complex issues within functional area of expertise, be involved in long-term planning, and contribute to the overall business strategy. - Implication in ITO (tender) process and fully involved in OTR process (Order…",https://www.adzuna.in/land/ad/5300567705?se=jvRqEY1o8BG13rKjgzy-6Q&utm_medium=api&utm_source=c8890522&v=80E90242D2EB6938028CF6F028E6760FE7321AB1,22.2891,73.1924,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
Procurement Representative,IND,India,2025-07-19T02:37:01Z,Engineering Jobs,"Job Characteristics:Provides category support to one of the major spend categories. May also work in a specialty area such as compliance, systems and processes. Contracts, selects and negotiates with vendors. Evaluates vendor reliability and follows up on any problems regarding the use of purchased materials. Works closely on a daily basis with suppliers and internal associates including planners, and plant procurement associates to help ensure high service and quality levels that align to the …",https://www.adzuna.in/details/5310696833?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Procurement Specialist – PCB Assembly Materials,Procurement Engineer
Head of Operations – EPC Projects (Chemical/Pharma/Biotech),BioTalent Search®,"Pune, Maharashtra",2025-07-20T07:58:58Z,Engineering Jobs,"Job Title: Head of Operations – EPC Projects (Chemical/Pharma/Biotech) Location: Pune Job Description We are seeking the right candidate for our client in EPC (Engineering, Procurement, and Construction) projects. This is a strategic and execution-focused leadership role, responsible for optimizing and overseeing the complete EPC project lifecycle for clients in the Chemical, Pharmaceutical, and Biotech sectors. The selected individual will ensure project execution, operations planning, team ma…",https://www.adzuna.in/details/5313132585?utm_medium=api&utm_source=c8890522,18.5062,73.84735,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
AGM-Procurement Solar,Everrenew,"Chennai, Tamil Nadu",2025-07-20T07:59:05Z,Engineering Jobs,"Job Description: AGM -Procurement (Solar) Position: Techno-Commercial Procurement Manager/Specialist Location: Chennai Industry: Solar Energy Experience: 10 – 12 Years in Procurement, Supply Chain, or Commercial roles within the Solar / Energy Industry Procurement & Sourcing: Identify and evaluate suppliers for key solar components (PV modules, inverters, BOS, mounting structures, etc.). Negotiate contracts, pricing, and terms to optimize cost and supply chain efficiency. Develop and implement …",https://www.adzuna.in/details/5313132848?utm_medium=api&utm_source=c8890522,13.06041,80.24963,Electronics Buyer – Power Supply Modules,Procurement Engineer
Lead Supplier Quality Engineer,GE Vernova,"Vadodara, Gujarat",2025-07-15T02:36:41Z,Engineering Jobs,"Job Description Summary Job Description Purpose of the job: The Supplier Quality Engineer demonstrates accountability for functional, business, and broad company objectives. In this role you will integrate and develop processes that meet business needs across the organization, manage complex issues within functional area of expertise, be involved in long-term planning, and contribute to the overall business strategy. Implication in ITO (tender) process and fully involved in OTR process (Order t…",https://www.adzuna.in/details/5302581849?utm_medium=api&utm_source=c8890522,22.2891,73.1924,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
Senior Design Engineer – PV Electrical,Enfinity Global,"Hyderabad, Telangana",2025-07-14T09:36:27Z,Engineering Jobs,"Do you want to build a better world? About Enfinity Global Enfinity Global is a purpose-driven company focused on making a positive impact on the planet by helping companies, governments, and individuals transition to a carbon-free and sustainable economy. Our role as a leading IPP is to develop, finance, build, operate, and own decarbonization assets in the long term in Europe, Asia, and the Americas through our offices in the USA, Spain, Italy, UK, Netherlands, India, and Japan. Our team of o…",https://www.adzuna.in/details/5301593058?utm_medium=api&utm_source=c8890522,17.40275,78.50806,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
Power Systems Analyst,Enfinity Global,"Hyderabad, Telangana",2025-07-07T09:13:45Z,Engineering Jobs,"Do you want to build a better world? About Enfinity Global Enfinity Global is a purpose-driven company focused on making a positive impact on the planet by helping companies, governments, and individuals transition to a carbon-free and sustainable economy. Our role as a leading IPP is to develop, finance, build, operate, and own decarbonization assets in the long term in Europe, Asia, and the Americas through our offices in the USA, Spain, Italy, UK, Netherlands, India, and Japan. Our team of o…",https://www.adzuna.in/details/5289684945?utm_medium=api&utm_source=c8890522,17.40275,78.50806,Sourcing Engineer – Renewable Energy Electronics,Procurement Engineer
Lead PCB Design ENgineer,TE Connectivity,"Bangalore, Karnataka",2025-07-04T02:21:03Z,Engineering Jobs,"Lead PCB Design ENgineer At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Overview TE Connectivity's R&D/Product Development Engineering Teams conceive original ideas for new products, introduce them into practice. PCB engineer is scalable to contribute individually. He/she is responsible for delivering the project from schematic scratch till the board get fabricated. Stackup analysis,…",https://www.adzuna.in/land/ad/5282462744?se=PNelgTJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=7AC7CBB68E9E21FDA46EAFFD1D69B5BAA935A12E,12.95703,77.59837,PCB Design Engineer – Legacy System Redesign,PCB Design Engineer
